Driver ,DriverNumber ,LapNumber ,Stint ,Compound  ,TyreLife ,FreshTyre ,Team              ,LapStartTime    ,LapStartDate            ,TrackStatus ,Position ,LapTimeSeconds ,AirTemp ,Humidity ,Pressure ,Rainfall ,TrackTemp ,WindDirection ,WindSpeed ,EventName          ,Year
GAS    ,          10 ,      7.0 ,  1.0 ,MEDIUM    ,     7.0 ,True      ,AlphaTauri        ,01:11:18.138000 ,2022-09-11 13:12:18.379 ,          1 ,     5.0 ,        87.368 ,   27.9 ,    33.0 ,   993.4 ,False    ,     43.9 ,          235 ,      2.2 ,Italian Grand Prix ,2022
NOR    ,           4 ,      7.0 ,  1.0 ,MEDIUM    ,     7.0 ,True      ,McLaren           ,01:11:18.883000 ,2022-09-11 13:12:19.124 ,          1 ,     6.0 ,        87.265 ,   27.9 ,    33.0 ,   993.4 ,False    ,     43.9 ,          235 ,      2.2 ,Italian Grand Prix ,2022
ALO    ,          14 ,      7.0 ,  1.0 ,MEDIUM    ,     7.0 ,True      ,Alpine            ,01:11:19.718000 ,2022-09-11 13:12:19.959 ,          1 ,     7.0 ,        87.203 ,   27.9 ,    33.0 ,   993.4 ,False    ,     43.9 ,          235 ,      2.2 ,Italian Grand Prix ,2022
DEV    ,          45 ,      7.0 ,  1.0 ,SOFT      ,     7.0 ,True      ,Williams          ,01:11:20.242000 ,2022-09-11 13:12:20.483 ,          1 ,     8.0 ,        87.341 ,   27.9 ,    33.0 ,   993.4 ,False    ,     43.9 ,          235 ,      2.2 ,Italian Grand Prix ,2022
ZHO    ,          24 ,      7.0 ,  1.0 ,MEDIUM    ,     7.0 ,True      ,Alfa Romeo        ,01:11:20.884000 ,2022-09-11 13:12:21.125 ,          1 ,     9.0 ,        87.3   ,   27.9 ,    33.0 ,   993.4 ,False    ,     43.9 ,          235 ,      2.2 ,Italian Grand Prix ,2022
SAI    ,          55 ,      7.0 ,  1.0 ,MEDIUM    ,     7.0 ,True      ,Ferrari           ,01:11:22.018000 ,2022-09-11 13:12:22.259 ,          1 ,    10.0 ,        86.477 ,   27.9 ,    33.0 ,   993.4 ,False    ,     43.9 ,          235 ,      2.2 ,Italian Grand Prix ,2022
STR    ,          18 ,      7.0 ,  1.0 ,MEDIUM    ,     8.0 ,False     ,Aston Martin      ,01:11:23.762000 ,2022-09-11 13:12:24.003 ,          1 ,    11.0 ,        87.694 ,   27.9 ,    33.0 ,   993.4 ,False    ,     43.9 ,          235 ,      2.2 ,Italian Grand Prix ,2022
VET    ,           5 ,      7.0 ,  1.0 ,MEDIUM    ,     8.0 ,False     ,Aston Martin      ,01:11:24.384000 ,2022-09-11 13:12:24.625 ,          1 ,    12.0 ,        87.662 ,   27.9 ,    33.0 ,   993.4 ,False    ,     43.9 ,          235 ,      2.2 ,Italian Grand Prix ,2022
OCO    ,          31 ,      7.0 ,  1.0 ,SOFT      ,     7.0 ,True      ,Alpine            ,01:11:25.436000 ,2022-09-11 13:12:25.677 ,          1 ,    13.0 ,        87.642 ,   27.9 ,    33.0 ,   993.4 ,False    ,     43.9 ,          235 ,      2.2 ,Italian Grand Prix ,2022
MAG    ,          20 ,      7.0 ,  1.0 ,MEDIUM    ,     7.0 ,True      ,Haas F1 Team      ,01:11:27.105000 ,2022-09-11 13:12:27.346 ,          1 ,    14.0 ,        87.833 ,   27.9 ,    33.0 ,   993.4 ,False    ,     43.9 ,          235 ,      2.2 ,Italian Grand Prix ,2022
TSU    ,          22 ,      7.0 ,  1.0 ,MEDIUM    ,     7.0 ,True      ,AlphaTauri        ,01:11:27.918000 ,2022-09-11 13:12:28.159 ,          1 ,    15.0 ,        87.55  ,   27.9 ,    33.0 ,   993.4 ,False    ,     43.9 ,          235 ,      2.2 ,Italian Grand Prix ,2022
LAT    ,           6 ,      7.0 ,  1.0 ,MEDIUM    ,     7.0 ,True      ,Williams          ,01:11:27.875000 ,2022-09-11 13:12:28.116 ,          1 ,    16.0 ,        88.283 ,   27.9 ,    33.0 ,   993.4 ,False    ,     43.9 ,          235 ,      2.2 ,Italian Grand Prix ,2022
HAM    ,          44 ,      7.0 ,  1.0 ,MEDIUM    ,     7.0 ,True      ,Mercedes          ,01:11:28.348000 ,2022-09-11 13:12:28.589 ,          1 ,    17.0 ,        87.943 ,   27.9 ,    33.0 ,   993.4 ,False    ,     43.9 ,          235 ,      2.2 ,Italian Grand Prix ,2022
PER    ,          11 ,      7.0 ,  1.0 ,MEDIUM    ,     7.0 ,True      ,Red Bull Racing   ,01:11:24.730000 ,2022-09-11 13:12:24.971 ,          1 ,    18.0 ,        92.185 ,   27.9 ,    33.0 ,   993.4 ,False    ,     43.9 ,          235 ,      2.2 ,Italian Grand Prix ,2022
MSC    ,          47 ,      7.0 ,  1.0 ,MEDIUM    ,     7.0 ,True      ,Haas F1 Team      ,01:11:29.132000 ,2022-09-11 13:12:29.373 ,          1 ,    19.0 ,        87.949 ,   27.9 ,    33.0 ,   993.4 ,False    ,     43.9 ,          235 ,      2.2 ,Italian Grand Prix ,2022
BOT    ,          77 ,      7.0 ,  1.0 ,MEDIUM    ,     7.0 ,True      ,Alfa Romeo        ,01:11:29.804000 ,2022-09-11 13:12:30.045 ,          1 ,    20.0 ,        88.065 ,   27.9 ,    33.0 ,   993.4 ,False    ,     43.9 ,          235 ,      2.2 ,Italian Grand Prix ,2022
LEC    ,          16 ,      8.0 ,  1.0 ,SOFT      ,     8.0 ,True      ,Ferrari           ,01:12:32.118000 ,2022-09-11 13:13:32.359 ,          1 ,     1.0 ,        85.784 ,   28.0 ,    33.0 ,   993.2 ,False    ,     43.9 ,          202 ,      1.5 ,Italian Grand Prix ,2022
VER    ,           1 ,      8.0 ,  1.0 ,SOFT      ,     8.0 ,True      ,Red Bull Racing   ,01:12:34.076000 ,2022-09-11 13:13:34.317 ,          1 ,     2.0 ,        85.618 ,   28.0 ,    33.0 ,   993.2 ,False    ,     43.9 ,          202 ,      1.5 ,Italian Grand Prix ,2022
RUS    ,          63 ,      8.0 ,  1.0 ,SOFT      ,     8.0 ,True      ,Mercedes          ,01:12:36.036000 ,2022-09-11 13:13:36.277 ,          1 ,     3.0 ,        86.273 ,   28.0 ,    33.0 ,   993.2 ,False    ,     43.9 ,          202 ,      1.5 ,Italian Grand Prix ,2022
RIC    ,           3 ,      8.0 ,  1.0 ,MEDIUM    ,     8.0 ,True      ,McLaren           ,01:12:44.712000 ,2022-09-11 13:13:44.953 ,          1 ,     4.0 ,        87.266 ,   28.0 ,    33.0 ,   993.2 ,False    ,     43.9 ,          202 ,      1.5 ,Italian Grand Prix ,2022
GAS    ,          10 ,      8.0 ,  1.0 ,MEDIUM    ,     8.0 ,True      ,AlphaTauri        ,01:12:45.506000 ,2022-09-11 13:13:45.747 ,          1 ,     5.0 ,        87.232 ,   28.0 ,    33.0 ,   993.2 ,False    ,     43.9 ,          202 ,      1.5 ,Italian Grand Prix ,2022
NOR    ,           4 ,      8.0 ,  1.0 ,MEDIUM    ,     8.0 ,True      ,McLaren           ,01:12:46.148000 ,2022-09-11 13:13:46.389 ,          1 ,     6.0 ,        87.38  ,   28.0 ,    33.0 ,   993.2 ,False    ,     43.9 ,          202 ,      1.5 ,Italian Grand Prix ,2022
ALO    ,          14 ,      8.0 ,  1.0 ,MEDIUM    ,     8.0 ,True      ,Alpine            ,01:12:46.921000 ,2022-09-11 13:13:47.162 ,          1 ,     7.0 ,        87.415 ,   28.0 ,    33.0 ,   993.2 ,False    ,     43.9 ,          202 ,      1.5 ,Italian Grand Prix ,2022
DEV    ,          45 ,      8.0 ,  1.0 ,SOFT      ,     8.0 ,True      ,Williams          ,01:12:47.583000 ,2022-09-11 13:13:47.824 ,          1 ,     8.0 ,        87.328 ,   28.0 ,    33.0 ,   993.2 ,False    ,     43.9 ,          202 ,      1.5 ,Italian Grand Prix ,2022
SAI    ,          55 ,      8.0 ,  1.0 ,MEDIUM    ,     8.0 ,True      ,Ferrari           ,01:12:48.495000 ,2022-09-11 13:13:48.736 ,          1 ,     9.0 ,        86.592 ,   28.0 ,    33.0 ,   993.2 ,False    ,     43.9 ,          202 ,      1.5 ,Italian Grand Prix ,2022
ZHO    ,          24 ,      8.0 ,  1.0 ,MEDIUM    ,     8.0 ,True      ,Alfa Romeo        ,01:12:48.184000 ,2022-09-11 13:13:48.425 ,          1 ,    10.0 ,        87.953 ,   28.0 ,    33.0 ,   993.2 ,False    ,     43.9 ,          202 ,      1.5 ,Italian Grand Prix ,2022
STR    ,          18 ,      8.0 ,  1.0 ,MEDIUM    ,     9.0 ,False     ,Aston Martin      ,01:12:51.456000 ,2022-09-11 13:13:51.697 ,          1 ,    11.0 ,        87.783 ,   28.0 ,    33.0 ,   993.2 ,False    ,     43.9 ,          202 ,      1.5 ,Italian Grand Prix ,2022
VET    ,           5 ,      8.0 ,  1.0 ,MEDIUM    ,     9.0 ,False     ,Aston Martin      ,01:12:52.046000 ,2022-09-11 13:13:52.287 ,          1 ,    12.0 ,        87.956 ,   28.0 ,    33.0 ,   993.2 ,False    ,     43.9 ,          202 ,      1.5 ,Italian Grand Prix ,2022
OCO    ,          31 ,      8.0 ,  1.0 ,SOFT      ,     8.0 ,True      ,Alpine            ,01:12:53.078000 ,2022-09-11 13:13:53.319 ,          1 ,    13.0 ,        87.379 ,   28.0 ,    33.0 ,   993.2 ,False    ,     43.9 ,          202 ,      1.5 ,Italian Grand Prix ,2022
TSU    ,          22 ,      8.0 ,  1.0 ,MEDIUM    ,     8.0 ,True      ,AlphaTauri        ,01:12:55.468000 ,2022-09-11 13:13:55.709 ,          1 ,    14.0 ,        87.331 ,   28.0 ,    33.0 ,   993.2 ,False    ,     43.9 ,          202 ,      1.5 ,Italian Grand Prix ,2022
MAG    ,          20 ,      8.0 ,  1.0 ,MEDIUM    ,     8.0 ,True      ,Haas F1 Team      ,01:12:54.938000 ,2022-09-11 13:13:55.179 ,          1 ,    15.0 ,        88.877 ,   28.0 ,    33.0 ,   993.2 ,False    ,     43.9 ,          202 ,      1.5 ,Italian Grand Prix ,2022
HAM    ,          44 ,      8.0 ,  1.0 ,MEDIUM    ,     8.0 ,True      ,Mercedes          ,01:12:56.291000 ,2022-09-11 13:13:56.532 ,          1 ,    16.0 ,        87.783 ,   28.0 ,    33.0 ,   993.2 ,False    ,     43.9 ,          202 ,      1.5 ,Italian Grand Prix ,2022
LAT    ,           6 ,      8.0 ,  1.0 ,MEDIUM    ,     8.0 ,True      ,Williams          ,01:12:56.158000 ,2022-09-11 13:13:56.399 ,          1 ,    17.0 ,        88.76  ,   28.0 ,    33.0 ,   993.2 ,False    ,     43.9 ,          202 ,      1.5 ,Italian Grand Prix ,2022
MSC    ,          47 ,      8.0 ,  1.0 ,MEDIUM    ,     8.0 ,True      ,Haas F1 Team      ,01:12:57.081000 ,2022-09-11 13:13:57.322 ,          1 ,    18.0 ,        88.199 ,   28.0 ,    33.0 ,   993.2 ,False    ,     43.9 ,          202 ,      1.5 ,Italian Grand Prix ,2022
BOT    ,          77 ,      8.0 ,  1.0 ,MEDIUM    ,     8.0 ,True      ,Alfa Romeo        ,01:12:57.869000 ,2022-09-11 13:13:58.110 ,          1 ,    19.0 ,        88.043 ,   28.0 ,    33.0 ,   993.2 ,False    ,     43.9 ,          202 ,      1.5 ,Italian Grand Prix ,2022
PER    ,          11 ,      8.0 ,  2.0 ,HARD      ,     1.0 ,True      ,Red Bull Racing   ,01:12:56.915000 ,2022-09-11 13:13:57.156 ,          1 ,    20.0 ,       107.579 ,   28.2 ,    33.0 ,   993.4 ,False    ,     44.0 ,          198 ,      1.8 ,Italian Grand Prix ,2022
LEC    ,          16 ,      9.0 ,  1.0 ,SOFT      ,     9.0 ,True      ,Ferrari           ,01:13:57.902000 ,2022-09-11 13:14:58.143 ,          1 ,     1.0 ,        86.092 ,   28.2 ,    33.0 ,   993.4 ,False    ,     44.0 ,          198 ,      1.8 ,Italian Grand Prix ,2022
VER    ,           1 ,      9.0 ,  1.0 ,SOFT      ,     9.0 ,True      ,Red Bull Racing   ,01:13:59.694000 ,2022-09-11 13:14:59.935 ,          1 ,     2.0 ,        85.886 ,   28.2 ,    33.0 ,   993.4 ,False    ,     44.0 ,          198 ,      1.8 ,Italian Grand Prix ,2022
RUS    ,          63 ,      9.0 ,  1.0 ,SOFT      ,     9.0 ,True      ,Mercedes          ,01:14:02.309000 ,2022-09-11 13:15:02.550 ,          1 ,     3.0 ,        86.404 ,   28.2 ,    33.0 ,   993.4 ,False    ,     44.0 ,          198 ,      1.8 ,Italian Grand Prix ,2022
RIC    ,           3 ,      9.0 ,  1.0 ,MEDIUM    ,     9.0 ,True      ,McLaren           ,01:14:11.978000 ,2022-09-11 13:15:12.219 ,          1 ,     4.0 ,        87.567 ,   28.1 ,    32.0 ,   993.2 ,False    ,     44.3 ,            0 ,      1.2 ,Italian Grand Prix ,2022
GAS    ,          10 ,      9.0 ,  1.0 ,MEDIUM    ,     9.0 ,True      ,AlphaTauri        ,01:14:12.738000 ,2022-09-11 13:15:12.979 ,          1 ,     5.0 ,        87.534 ,   28.1 ,    32.0 ,   993.2 ,False    ,     44.3 ,            0 ,      1.2 ,Italian Grand Prix ,2022
NOR    ,           4 ,      9.0 ,  1.0 ,MEDIUM    ,     9.0 ,True      ,McLaren           ,01:14:13.528000 ,2022-09-11 13:15:13.769 ,          1 ,     6.0 ,        87.295 ,   28.1 ,    32.0 ,   993.2 ,False    ,     44.3 ,            0 ,      1.2 ,Italian Grand Prix ,2022
ALO    ,          14 ,      9.0 ,  1.0 ,MEDIUM    ,     9.0 ,True      ,Alpine            ,01:14:14.336000 ,2022-09-11 13:15:14.577 ,          1 ,     7.0 ,        87.487 ,   28.1 ,    32.0 ,   993.2 ,False    ,     44.3 ,            0 ,      1.2 ,Italian Grand Prix ,2022
SAI    ,          55 ,      9.0 ,  1.0 ,MEDIUM    ,     9.0 ,True      ,Ferrari           ,01:14:15.087000 ,2022-09-11 13:15:15.328 ,          1 ,     8.0 ,        86.94  ,   28.1 ,    32.0 ,   993.2 ,False    ,     44.3 ,            0 ,      1.2 ,Italian Grand Prix ,2022
DEV    ,          45 ,      9.0 ,  1.0 ,SOFT      ,     9.0 ,True      ,Williams          ,01:14:14.911000 ,2022-09-11 13:15:15.152 ,          1 ,     9.0 ,        88.071 ,   28.1 ,    32.0 ,   993.2 ,False    ,     44.3 ,            0 ,      1.2 ,Italian Grand Prix ,2022
ZHO    ,          24 ,      9.0 ,  1.0 ,MEDIUM    ,     9.0 ,True      ,Alfa Romeo        ,01:14:16.137000 ,2022-09-11 13:15:16.378 ,          1 ,    10.0 ,        87.651 ,   28.1 ,    32.0 ,   993.2 ,False    ,     44.3 ,            0 ,      1.2 ,Italian Grand Prix ,2022
STR    ,          18 ,      9.0 ,  1.0 ,MEDIUM    ,    10.0 ,False     ,Aston Martin      ,01:14:19.239000 ,2022-09-11 13:15:19.480 ,          1 ,    11.0 ,        87.902 ,   28.1 ,    32.0 ,   993.2 ,False    ,     44.3 ,            0 ,      1.2 ,Italian Grand Prix ,2022
VET    ,           5 ,      9.0 ,  1.0 ,MEDIUM    ,    10.0 ,False     ,Aston Martin      ,01:14:20.002000 ,2022-09-11 13:15:20.243 ,          1 ,    12.0 ,        87.851 ,   28.1 ,    32.0 ,   993.2 ,False    ,     44.3 ,            0 ,      1.2 ,Italian Grand Prix ,2022
OCO    ,          31 ,      9.0 ,  1.0 ,SOFT      ,     9.0 ,True      ,Alpine            ,01:14:20.457000 ,2022-09-11 13:15:20.698 ,          1 ,    13.0 ,        87.876 ,   28.1 ,    32.0 ,   993.2 ,False    ,     44.3 ,            0 ,      1.2 ,Italian Grand Prix ,2022
TSU    ,          22 ,      9.0 ,  1.0 ,MEDIUM    ,     9.0 ,True      ,AlphaTauri        ,01:14:22.799000 ,2022-09-11 13:15:23.040 ,          1 ,    14.0 ,        87.578 ,   28.1 ,    32.0 ,   993.2 ,False    ,     44.3 ,            0 ,      1.2 ,Italian Grand Prix ,2022
HAM    ,          44 ,      9.0 ,  1.0 ,MEDIUM    ,     9.0 ,True      ,Mercedes          ,01:14:24.074000 ,2022-09-11 13:15:24.315 ,          1 ,    15.0 ,        86.724 ,   28.1 ,    32.0 ,   993.2 ,False    ,     44.3 ,            0 ,      1.2 ,Italian Grand Prix ,2022
MAG    ,          20 ,      9.0 ,  1.0 ,MEDIUM    ,     9.0 ,True      ,Haas F1 Team      ,01:14:23.815000 ,2022-09-11 13:15:24.056 ,          1 ,    16.0 ,        88.644 ,   28.1 ,    32.0 ,   993.2 ,False    ,     44.3 ,            0 ,      1.2 ,Italian Grand Prix ,2022
LAT    ,           6 ,      9.0 ,  1.0 ,MEDIUM    ,     9.0 ,True      ,Williams          ,01:14:24.918000 ,2022-09-11 13:15:25.159 ,          1 ,    17.0 ,        88.305 ,   28.1 ,    32.0 ,   993.2 ,False    ,     44.3 ,            0 ,      1.2 ,Italian Grand Prix ,2022
MSC    ,          47 ,      9.0 ,  1.0 ,MEDIUM    ,     9.0 ,True      ,Haas F1 Team      ,01:14:25.280000 ,2022-09-11 13:15:25.521 ,          1 ,    18.0 ,        88.693 ,   28.1 ,    32.0 ,   993.2 ,False    ,     44.3 ,            0 ,      1.2 ,Italian Grand Prix ,2022
BOT    ,          77 ,      9.0 ,  1.0 ,MEDIUM    ,     9.0 ,True      ,Alfa Romeo        ,01:14:25.912000 ,2022-09-11 13:15:26.153 ,          1 ,    19.0 ,        88.987 ,   28.1 ,    32.0 ,   993.2 ,False    ,     44.3 ,            0 ,      1.2 ,Italian Grand Prix ,2022
PER    ,          11 ,      9.0 ,  2.0 ,HARD      ,     2.0 ,True      ,Red Bull Racing   ,01:14:44.494000 ,2022-09-11 13:15:44.735 ,          1 ,    20.0 ,        87.176 ,   28.1 ,    32.0 ,   993.2 ,False    ,     44.3 ,            0 ,      1.2 ,Italian Grand Prix ,2022
LEC    ,          16 ,     10.0 ,  1.0 ,SOFT      ,    10.0 ,True      ,Ferrari           ,01:15:23.994000 ,2022-09-11 13:16:24.235 ,          1 ,     1.0 ,        86.266 ,   28.2 ,    32.0 ,   993.4 ,False    ,     44.4 ,          202 ,      1.7 ,Italian Grand Prix ,2022
VER    ,           1 ,     10.0 ,  1.0 ,SOFT      ,    10.0 ,True      ,Red Bull Racing   ,01:15:25.580000 ,2022-09-11 13:16:25.821 ,          1 ,     2.0 ,        85.953 ,   28.2 ,    32.0 ,   993.4 ,False    ,     44.4 ,          202 ,      1.7 ,Italian Grand Prix ,2022
RUS    ,          63 ,     10.0 ,  1.0 ,SOFT      ,    10.0 ,True      ,Mercedes          ,01:15:28.713000 ,2022-09-11 13:16:28.954 ,          1 ,     3.0 ,        86.169 ,   28.2 ,    32.0 ,   993.4 ,False    ,     44.4 ,          202 ,      1.7 ,Italian Grand Prix ,2022
RIC    ,           3 ,     10.0 ,  1.0 ,MEDIUM    ,    10.0 ,True      ,McLaren           ,01:15:39.545000 ,2022-09-11 13:16:39.786 ,          1 ,     4.0 ,        87.661 ,   28.2 ,    32.0 ,   993.4 ,False    ,     44.4 ,          202 ,      1.7 ,Italian Grand Prix ,2022
GAS    ,          10 ,     10.0 ,  1.0 ,MEDIUM    ,    10.0 ,True      ,AlphaTauri        ,01:15:40.272000 ,2022-09-11 13:16:40.513 ,          1 ,     5.0 ,        87.606 ,   28.2 ,    32.0 ,   993.4 ,False    ,     44.4 ,          202 ,      1.7 ,Italian Grand Prix ,2022
NOR    ,           4 ,     10.0 ,  1.0 ,MEDIUM    ,    10.0 ,True      ,McLaren           ,01:15:40.823000 ,2022-09-11 13:16:41.064 ,          1 ,     6.0 ,        87.565 ,   28.2 ,    32.0 ,   993.4 ,False    ,     44.4 ,          202 ,      1.7 ,Italian Grand Prix ,2022
SAI    ,          55 ,     10.0 ,  1.0 ,MEDIUM    ,    10.0 ,True      ,Ferrari           ,01:15:42.027000 ,2022-09-11 13:16:42.268 ,          1 ,     7.0 ,        86.791 ,   28.2 ,    32.0 ,   993.4 ,False    ,     44.4 ,          202 ,      1.7 ,Italian Grand Prix ,2022
ALO    ,          14 ,     10.0 ,  1.0 ,MEDIUM    ,    10.0 ,True      ,Alpine            ,01:15:41.823000 ,2022-09-11 13:16:42.064 ,          1 ,     8.0 ,        87.975 ,   28.2 ,    32.0 ,   993.4 ,False    ,     44.4 ,          202 ,      1.7 ,Italian Grand Prix ,2022
DEV    ,          45 ,     10.0 ,  1.0 ,SOFT      ,    10.0 ,True      ,Williams          ,01:15:42.982000 ,2022-09-11 13:16:43.223 ,          1 ,     9.0 ,        87.381 ,   28.2 ,    32.0 ,   993.4 ,False    ,     44.4 ,          202 ,      1.7 ,Italian Grand Prix ,2022
ZHO    ,          24 ,     10.0 ,  1.0 ,MEDIUM    ,    10.0 ,True      ,Alfa Romeo        ,01:15:43.788000 ,2022-09-11 13:16:44.029 ,          1 ,    10.0 ,        87.471 ,   28.2 ,    32.0 ,   993.4 ,False    ,     44.4 ,          202 ,      1.7 ,Italian Grand Prix ,2022
STR    ,          18 ,     10.0 ,  1.0 ,MEDIUM    ,    11.0 ,False     ,Aston Martin      ,01:15:47.141000 ,2022-09-11 13:16:47.382 ,          1 ,    11.0 ,        88.014 ,   28.2 ,    32.0 ,   993.4 ,False    ,     44.4 ,          202 ,      1.7 ,Italian Grand Prix ,2022
OCO    ,          31 ,     10.0 ,  1.0 ,SOFT      ,    10.0 ,True      ,Alpine            ,01:15:48.333000 ,2022-09-11 13:16:48.574 ,          1 ,    12.0 ,        88.206 ,   28.2 ,    32.0 ,   993.4 ,False    ,     44.4 ,          202 ,      1.7 ,Italian Grand Prix ,2022
VET    ,           5 ,     10.0 ,  1.0 ,MEDIUM    ,    11.0 ,False     ,Aston Martin      ,01:15:47.853000 ,2022-09-11 13:16:48.094 ,          1 ,    13.0 ,        88.788 ,   28.2 ,    32.0 ,   993.4 ,False    ,     44.4 ,          202 ,      1.7 ,Italian Grand Prix ,2022
TSU    ,          22 ,     10.0 ,  1.0 ,MEDIUM    ,    10.0 ,True      ,AlphaTauri        ,01:15:50.377000 ,2022-09-11 13:16:50.618 ,          1 ,    14.0 ,        87.564 ,   28.2 ,    32.0 ,   993.4 ,False    ,     44.4 ,          202 ,      1.7 ,Italian Grand Prix ,2022
HAM    ,          44 ,     10.0 ,  1.0 ,MEDIUM    ,    10.0 ,True      ,Mercedes          ,01:15:50.798000 ,2022-09-11 13:16:51.039 ,          1 ,    15.0 ,        87.646 ,   28.2 ,    32.0 ,   993.4 ,False    ,     44.4 ,          202 ,      1.7 ,Italian Grand Prix ,2022
MAG    ,          20 ,     10.0 ,  1.0 ,MEDIUM    ,    10.0 ,True      ,Haas F1 Team      ,01:15:52.459000 ,2022-09-11 13:16:52.700 ,          1 ,    16.0 ,        87.835 ,   28.2 ,    32.0 ,   993.4 ,False    ,     44.4 ,          202 ,      1.7 ,Italian Grand Prix ,2022
LAT    ,           6 ,     10.0 ,  1.0 ,MEDIUM    ,    10.0 ,True      ,Williams          ,01:15:53.223000 ,2022-09-11 13:16:53.464 ,          1 ,    17.0 ,        87.967 ,   28.2 ,    32.0 ,   993.4 ,False    ,     44.4 ,          202 ,      1.7 ,Italian Grand Prix ,2022
MSC    ,          47 ,     10.0 ,  1.0 ,MEDIUM    ,    10.0 ,True      ,Haas F1 Team      ,01:15:53.973000 ,2022-09-11 13:16:54.214 ,          1 ,    18.0 ,        87.574 ,   28.2 ,    32.0 ,   993.4 ,False    ,     44.4 ,          202 ,      1.7 ,Italian Grand Prix ,2022
BOT    ,          77 ,     10.0 ,  1.0 ,MEDIUM    ,    10.0 ,True      ,Alfa Romeo        ,01:15:54.899000 ,2022-09-11 13:16:55.140 ,          1 ,    19.0 ,        87.942 ,   28.2 ,    32.0 ,   993.4 ,False    ,     44.4 ,          202 ,      1.7 ,Italian Grand Prix ,2022
PER    ,          11 ,     10.0 ,  2.0 ,HARD      ,     3.0 ,True      ,Red Bull Racing   ,01:16:11.670000 ,2022-09-11 13:17:11.911 ,          1 ,    20.0 ,        86.794 ,   28.1 ,    31.0 ,   993.4 ,False    ,     43.9 ,          196 ,      1.7 ,Italian Grand Prix ,2022
LEC    ,          16 ,     11.0 ,  1.0 ,SOFT      ,    11.0 ,True      ,Ferrari           ,01:16:50.260000 ,2022-09-11 13:17:50.501 ,          1 ,     1.0 ,        85.796 ,   28.1 ,    31.0 ,   993.4 ,False    ,     43.9 ,          196 ,      1.7 ,Italian Grand Prix ,2022
VER    ,           1 ,     11.0 ,  1.0 ,SOFT      ,    11.0 ,True      ,Red Bull Racing   ,01:16:51.533000 ,2022-09-11 13:17:51.774 ,          1 ,     2.0 ,        85.858 ,   28.1 ,    31.0 ,   993.4 ,False    ,     43.9 ,          196 ,      1.7 ,Italian Grand Prix ,2022
