raceId,driverId,lap,position,time,milliseconds,LapTimeSeconds
171,30,9,1,2:28.118,148118,148.118
171,30,10,1,2:28.641,148641,148.641
171,30,11,1,2:26.472,146472,146.472
171,30,12,1,1:28.294,88294,88.294
171,30,13,1,1:27.348,87348,87.348
171,30,14,1,1:27.221,87221,87.221
171,30,15,1,1:26.919,86919,86.919
171,30,16,1,1:27.060,87060,87.06
171,30,17,1,1:27.173,87173,87.173
171,30,18,1,1:27.027,87027,87.027
171,30,19,1,1:26.820,86820,86.82
171,30,20,1,1:26.735,86735,86.735
171,30,21,1,1:26.623,86623,86.623
171,30,22,1,1:26.428,86428,86.428
171,30,23,1,1:26.432,86432,86.432
171,30,24,1,1:26.432,86432,86.432
171,30,25,1,1:26.521,86521,86.521
171,30,26,1,1:26.402,86402,86.402
171,30,27,1,1:26.422,86422,86.422
171,30,28,1,1:26.224,86224,86.224
171,30,29,1,1:26.278,86278,86.278
171,30,30,1,1:26.008,86008,86.008
171,30,31,1,1:26.565,86565,86.565
171,30,32,1,1:26.632,86632,86.632
171,30,33,1,1:26.622,86622,86.622
171,30,34,1,1:26.313,86313,86.313
171,30,35,1,1:26.903,86903,86.903
171,30,36,1,1:25.663,85663,85.663
171,30,37,1,1:26.050,86050,86.05
171,30,38,1,1:25.762,85762,85.762
171,30,39,1,1:29.664,89664,89.664
171,30,40,2,1:47.607,107607,107.607
171,30,41,2,1:26.029,86029,86.029
171,30,42,2,1:26.322,86322,86.322
171,30,43,1,1:26.227,86227,86.227
171,30,44,1,1:27.006,87006,87.006
171,30,45,1,1:26.683,86683,86.683
171,30,46,1,1:26.533,86533,86.533
171,30,47,1,1:26.689,86689,86.689
171,30,48,1,1:27.036,87036,87.036
171,30,49,1,1:26.517,86517,86.517
171,30,50,1,1:26.908,86908,86.908
171,30,51,1,1:26.733,86733,86.733
171,30,52,1,1:26.515,86515,86.515
171,30,53,1,1:27.564,87564,87.564
171,65,1,15,4:18.026,258026,258.026
171,23,1,4,1:42.231,102231,102.231
171,23,2,4,2:31.002,151002,151.002
171,23,3,4,2:29.284,149284,149.284
171,23,4,4,2:28.035,148035,148.035
171,23,5,4,2:29.808,149808,149.808
171,23,6,4,2:30.914,150914,150.914
171,23,7,4,2:28.983,148983,148.983
171,23,8,4,2:27.517,147517,147.517
171,23,9,4,2:28.471,148471,148.471
171,23,10,4,2:27.945,147945,147.945
171,23,11,4,2:26.243,146243,146.243
171,23,12,4,1:29.890,89890,89.89
171,23,13,4,1:29.150,89150,89.15
171,23,14,4,1:29.072,89072,89.072
171,23,15,3,1:28.830,88830,88.83
171,23,16,5,1:29.822,89822,89.822
171,23,17,5,1:29.066,89066,89.066
171,23,18,5,1:29.005,89005,89.005
171,23,19,5,1:28.416,88416,88.416
171,23,20,5,1:30.375,90375,90.375
171,23,21,5,1:28.564,88564,88.564
171,23,22,5,1:28.224,88224,88.224
171,23,23,5,1:28.409,88409,88.409
171,23,24,4,1:28.312,88312,88.312
171,23,25,4,1:27.897,87897,87.897
171,23,26,4,1:27.845,87845,87.845
171,23,27,4,1:27.834,87834,87.834
171,23,28,4,1:27.691,87691,87.691
171,23,29,4,1:27.537,87537,87.537
171,23,30,4,1:27.407,87407,87.407
171,23,31,4,1:27.427,87427,87.427
171,23,32,4,1:27.460,87460,87.46
171,23,33,3,1:27.680,87680,87.68
171,23,34,3,1:27.226,87226,87.226
171,23,35,3,1:27.359,87359,87.359
171,23,36,3,1:27.374,87374,87.374
171,23,37,3,1:26.888,86888,86.888
171,23,38,3,1:27.039,87039,87.039
171,23,39,3,1:26.810,86810,86.81
171,23,40,3,1:26.935,86935,86.935
171,23,41,3,1:26.860,86860,86.86
171,23,42,3,1:27.118,87118,87.118
171,23,43,3,1:31.104,91104,91.104
171,23,44,3,1:47.359,107359,107.359
171,23,45,3,1:27.018,87018,87.018
171,23,46,3,1:26.924,86924,86.924
171,23,47,3,1:27.283,87283,87.283
171,23,48,3,1:27.795,87795,87.795
171,23,49,3,1:26.636,86636,86.636
171,23,50,3,1:26.680,86680,86.68
171,23,51,3,1:27.230,87230,87.23
171,23,52,3,1:27.357,87357,87.357
171,23,53,3,1:28.729,88729,88.729
171,18,1,6,1:43.666,103666,103.666
171,18,2,6,2:31.154,151154,151.154
171,18,3,6,2:29.216,149216,149.216
171,18,4,6,2:27.471,147471,147.471
171,18,5,6,2:30.362,150362,150.362
171,18,6,6,2:30.679,150679,150.679
171,18,7,6,2:29.206,149206,149.206
171,18,8,6,2:27.131,147131,147.131
171,18,9,6,2:28.879,148879,148.879
171,18,10,6,2:27.819,147819,147.819
171,21,1,5,1:42.943,102943,102.943
171,21,2,5,2:31.069,151069,151.069
171,21,3,5,2:29.495,149495,149.495
171,21,4,5,2:27.421,147421,147.421
171,21,5,5,2:30.101,150101,150.101
171,21,6,5,2:30.710,150710,150.71
171,21,7,5,2:29.107,149107,149.107
171,21,8,5,2:27.245,147245,147.245
171,21,9,5,2:28.666,148666,148.666
171,21,10,5,2:27.828,147828,147.828
171,21,11,5,2:26.565,146565,146.565
171,21,12,5,1:29.980,89980,89.98
171,21,13,5,1:29.285,89285,89.285
171,21,14,5,1:28.656,88656,88.656
171,21,15,5,1:30.076,90076,90.076
171,21,16,6,1:29.339,89339,89.339
171,21,17,6,1:29.217,89217,89.217
171,21,18,6,1:28.786,88786,88.786
171,21,19,6,1:28.667,88667,88.667
171,21,20,6,1:29.424,89424,89.424
171,21,21,6,1:28.802,88802,88.802
171,21,22,6,1:28.747,88747,88.747
171,21,23,6,1:28.350,88350,88.35
171,21,24,5,1:28.260,88260,88.26
171,21,25,5,1:28.183,88183,88.183
171,21,26,5,1:28.068,88068,88.068
171,21,27,5,1:27.830,87830,87.83
171,21,28,5,1:27.898,87898,87.898
171,21,29,5,1:27.760,87760,87.76
171,21,30,5,1:27.867,87867,87.867
171,21,31,5,1:27.800,87800,87.8
171,21,32,5,1:27.580,87580,87.58
171,21,33,4,1:27.562,87562,87.562
171,21,34,4,1:27.518,87518,87.518
171,21,35,4,1:28.623,88623,88.623
171,21,36,4,1:27.485,87485,87.485
171,21,37,4,1:27.339,87339,87.339
171,21,38,4,1:27.354,87354,87.354
171,21,39,4,1:27.320,87320,87.32
171,21,40,4,1:27.162,87162,87.162
171,21,41,4,1:27.118,87118,87.118
171,21,42,4,1:27.180,87180,87.18
171,21,43,4,1:30.936,90936,90.936
171,21,44,11,3:17.746,197746,197.746
171,21,45,11,1:26.985,86985,86.985
171,21,46,11,1:26.731,86731,86.731
171,21,47,11,1:26.747,86747,86.747
171,21,48,11,1:26.894,86894,86.894
171,21,49,11,1:27.173,87173,87.173
171,21,50,11,1:27.381,87381,87.381
171,21,51,11,1:27.251,87251,87.251
171,21,52,11,1:27.640,87640,87.64
171,25,1,7,1:44.651,104651,104.651
171,25,2,7,2:31.552,151552,151.552
171,25,3,7,2:28.660,148660,148.66
171,25,4,7,2:27.261,147261,147.261
171,25,5,7,2:30.722,150722,150.722
171,25,6,7,2:30.881,150881,150.881
171,25,7,7,2:29.129,149129,149.129
171,25,8,7,2:26.784,146784,146.784
171,25,9,7,2:28.767,148767,148.767
171,25,10,7,2:28.140,148140,148.14
171,25,11,6,2:25.703,145703,145.703
171,25,12,7,1:31.299,91299,91.299
171,25,13,7,1:29.720,89720,89.72
171,25,14,8,1:29.313,89313,89.313
171,25,15,7,1:29.295,89295,89.295
171,25,16,7,1:29.499,89499,89.499
171,25,17,7,1:29.452,89452,89.452
171,25,18,7,1:29.025,89025,89.025
171,25,19,7,1:28.820,88820,88.82
171,25,20,7,1:28.955,88955,88.955
171,25,21,7,1:28.893,88893,88.893
171,25,22,7,1:28.710,88710,88.71
171,25,23,7,1:28.905,88905,88.905
171,25,24,6,1:28.420,88420,88.42
171,25,25,7,1:30.110,90110,90.11
171,25,26,7,1:28.521,88521,88.521
171,25,27,7,1:28.536,88536,88.536
171,25,28,7,1:28.146,88146,88.146
171,25,29,7,1:28.244,88244,88.244
171,25,30,6,1:28.001,88001,88.001
171,25,31,6,1:27.778,87778,87.778
171,25,32,6,1:28.012,88012,88.012
171,25,33,5,1:27.800,87800,87.8
171,25,34,5,1:27.687,87687,87.687
171,25,35,5,1:27.850,87850,87.85
171,25,36,5,1:27.625,87625,87.625
171,25,37,5,1:27.422,87422,87.422
171,25,38,5,1:27.473,87473,87.473
171,25,39,5,1:27.367,87367,87.367
171,25,40,5,1:26.896,86896,86.896
171,25,41,5,1:26.961,86961,86.961
171,25,42,5,1:30.921,90921,90.921
171,25,43,6,1:47.113,107113,107.113
171,25,44,5,1:26.869,86869,86.869
171,25,45,5,1:27.114,87114,87.114
171,25,46,5,1:27.365,87365,87.365
171,25,47,5,1:27.069,87069,87.069
171,25,48,5,1:27.338,87338,87.338
171,25,49,5,1:27.573,87573,87.573
171,25,50,5,1:27.685,87685,87.685
171,25,51,5,1:27.431,87431,87.431
171,25,52,5,1:27.735,87735,87.735
171,25,53,5,1:27.866,87866,87.866
171,55,1,16,5:37.100,337100,337.1
171,55,2,15,1:32.244,92244,92.244
171,55,3,15,2:12.258,132258,132.258
171,55,4,15,2:30.202,150202,150.202
171,55,5,15,2:28.894,148894,148.894
171,55,6,15,2:29.123,149123,149.123
171,55,7,15,2:26.958,146958,146.958
171,55,8,15,2:29.599,149599,149.599
171,55,9,15,2:26.752,146752,146.752
171,55,10,15,2:24.941,144941,144.941
171,55,11,14,1:32.379,92379,92.379
171,55,12,14,1:28.867,88867,88.867
171,55,13,14,1:29.937,89937,89.937
171,55,14,14,1:29.553,89553,89.553
171,55,15,13,1:29.782,89782,89.782
171,55,16,12,1:29.106,89106,89.106
171,55,17,12,1:28.839,88839,88.839
171,55,18,12,1:28.647,88647,88.647
171,55,19,12,1:28.763,88763,88.763
171,55,20,12,1:28.621,88621,88.621
171,55,21,12,1:28.577,88577,88.577
171,55,22,12,1:29.193,89193,89.193
171,55,23,12,1:28.570,88570,88.57
171,55,24,12,1:28.731,88731,88.731
171,55,25,12,1:29.952,89952,89.952
171,55,26,12,1:28.138,88138,88.138
171,55,27,12,1:28.468,88468,88.468
171,55,28,12,1:28.579,88579,88.579
171,55,29,12,1:31.910,91910,91.91
171,55,30,12,1:51.426,111426,111.426
171,55,31,12,1:28.333,88333,88.333
171,55,32,12,1:28.374,88374,88.374
171,55,33,12,1:29.689,89689,89.689
171,55,34,12,1:28.763,88763,88.763
171,55,35,12,1:28.718,88718,88.718
171,55,36,12,1:30.639,90639,90.639
171,55,37,12,1:28.991,88991,88.991
171,55,38,12,1:28.790,88790,88.79
171,55,39,12,1:28.580,88580,88.58
171,55,40,12,1:29.271,89271,89.271
171,55,41,12,1:30.141,90141,90.141
171,55,42,12,1:29.010,89010,89.01
171,55,43,12,1:28.616,88616,88.616
171,55,44,12,1:28.775,88775,88.775
171,55,45,12,1:30.526,90526,90.526
171,55,46,12,1:28.161,88161,88.161
171,55,47,12,1:27.978,87978,87.978
171,55,48,12,1:28.118,88118,88.118
171,55,49,12,1:28.314,88314,88.314
171,55,50,12,1:28.308,88308,88.308
171,55,51,12,1:28.506,88506,88.506
171,2,1,10,1:48.123,108123,108.123
171,2,2,10,2:30.881,150881,150.881
171,2,3,10,2:28.615,148615,148.615
171,2,4,10,2:28.122,148122,148.122
171,2,5,10,2:29.833,149833,149.833
171,2,6,10,2:30.116,150116,150.116
171,2,7,10,2:29.916,149916,149.916
171,2,8,10,2:26.889,146889,146.889
171,2,9,10,2:29.406,149406,149.406
171,2,10,10,2:27.003,147003,147.003
171,2,11,9,2:25.406,145406,145.406
171,2,12,9,1:30.548,90548,90.548
171,2,13,10,1:30.518,90518,90.518
171,2,14,10,1:29.580,89580,89.58
171,2,15,9,1:29.989,89989,89.989
171,64,1,12,2:01.051,121051,121.051
171,64,2,12,2:19.579,139579,139.579
171,64,3,12,2:29.357,149357,149.357
171,64,4,12,2:26.685,146685,146.685
171,64,5,12,2:30.683,150683,150.683
171,64,6,12,2:29.890,149890,149.89
171,64,7,13,2:30.292,150292,150.292
171,64,8,12,2:26.993,146993,146.993
171,64,9,12,2:29.634,149634,149.634
171,64,10,12,2:26.007,146007,146.007
171,64,11,11,2:25.687,145687,145.687
171,64,12,12,1:31.826,91826,91.826
171,64,13,12,1:29.808,89808,89.808
171,64,14,12,1:30.272,90272,90.272
171,64,15,12,1:30.651,90651,90.651
171,64,16,11,1:29.500,89500,89.5
171,64,17,11,1:28.930,88930,88.93
171,64,18,11,1:29.137,89137,89.137
171,64,19,11,1:28.199,88199,88.199
171,64,20,11,1:29.089,89089,89.089
171,64,21,11,1:28.605,88605,88.605
171,64,22,11,1:28.442,88442,88.442
171,64,23,11,1:29.385,89385,89.385
171,64,24,10,1:28.507,88507,88.507
171,64,25,10,1:28.432,88432,88.432
171,64,26,10,1:28.976,88976,88.976
171,64,27,11,1:29.562,89562,89.562
171,64,28,11,1:28.507,88507,88.507
171,64,29,10,1:28.545,88545,88.545
171,64,30,9,1:28.441,88441,88.441
171,64,31,9,1:28.014,88014,88.014
171,64,32,9,1:27.944,87944,87.944
171,64,33,8,1:29.377,89377,89.377
171,64,34,8,1:28.487,88487,88.487
171,64,35,8,1:27.830,87830,87.83
171,64,36,8,1:27.868,87868,87.868
171,64,37,7,1:32.051,92051,92.051
171,64,38,9,1:55.110,115110,115.11
171,64,39,9,1:27.447,87447,87.447
171,64,40,9,1:27.715,87715,87.715
171,64,41,9,1:27.606,87606,87.606
171,64,42,9,1:27.797,87797,87.797
171,64,43,9,1:27.965,87965,87.965
171,64,44,8,1:27.215,87215,87.215
171,64,45,8,1:28.230,88230,88.23
171,64,46,8,1:28.140,88140,88.14
171,64,47,8,1:30.143,90143,90.143
171,64,48,8,1:28.551,88551,88.551
171,64,49,8,1:28.062,88062,88.062
171,64,50,8,1:29.822,89822,89.822
171,64,51,8,1:28.110,88110,88.11
171,64,52,8,1:28.203,88203,88.203
171,63,1,14,3:07.234,187234,187.234
171,63,2,14,2:21.936,141936,141.936
171,63,3,14,1:31.498,91498,91.498
171,63,4,14,2:17.885,137885,137.885
171,63,5,14,2:30.471,150471,150.471
171,63,6,14,2:30.172,150172,150.172
171,63,7,12,2:27.884,147884,147.884
171,63,8,14,3:13.671,193671,193.671
171,63,9,14,1:46.481,106481,106.481
171,63,10,14,2:27.057,147057,147.057
171,63,11,13,2:24.335,144335,144.335
171,63,12,13,1:29.528,89528,89.528
171,63,13,13,1:29.567,89567,89.567
171,63,14,13,1:30.225,90225,90.225
171,63,15,11,1:28.652,88652,88.652
171,63,16,10,1:29.300,89300,89.3
171,63,17,9,1:28.236,88236,88.236
171,63,18,9,1:28.275,88275,88.275
171,63,19,9,1:28.070,88070,88.07
171,63,20,9,1:29.559,89559,89.559
171,63,21,8,1:27.877,87877,87.877
171,63,22,8,1:27.785,87785,87.785
171,63,23,8,1:28.820,88820,88.82
171,63,24,7,1:28.252,88252,88.252
171,63,25,6,1:28.296,88296,88.296
171,63,26,6,1:27.297,87297,87.297
171,63,27,6,1:27.333,87333,87.333
171,63,28,6,1:27.488,87488,87.488
171,63,29,6,1:31.671,91671,91.671
171,63,30,10,1:54.664,114664,114.664
171,63,31,10,1:28.560,88560,88.56
171,63,32,10,1:28.148,88148,88.148
171,63,33,10,1:28.424,88424,88.424
171,63,34,9,1:28.767,88767,88.767
171,63,35,9,1:28.479,88479,88.479
171,63,36,9,1:28.190,88190,88.19
171,63,37,9,1:30.067,90067,90.067
171,63,38,8,1:28.504,88504,88.504
171,63,39,8,1:28.617,88617,88.617
171,63,40,8,1:28.723,88723,88.723
171,63,41,8,1:29.883,89883,89.883
171,63,42,8,1:28.192,88192,88.192
171,63,43,8,1:28.330,88330,88.33
171,63,44,7,1:28.025,88025,88.025
171,63,45,7,1:27.616,87616,87.616
171,63,46,7,1:27.893,87893,87.893
171,63,47,7,1:27.729,87729,87.729
171,63,48,7,1:28.241,88241,88.241
171,63,49,7,1:27.625,87625,87.625
171,63,50,7,1:29.676,89676,89.676
171,63,51,7,1:27.718,87718,87.718
171,63,52,7,1:29.560,89560,89.56
171,50,1,8,1:46.028,106028,106.028
171,50,2,8,2:30.718,150718,150.718
171,50,3,8,2:28.760,148760,148.76
171,50,4,8,2:27.373,147373,147.373
171,50,5,8,2:30.388,150388,150.388
171,50,6,8,2:30.925,150925,150.925
171,50,7,8,2:29.280,149280,149.28
171,50,8,8,2:26.659,146659,146.659
171,50,9,8,2:28.961,148961,148.961
171,50,10,8,2:27.827,147827,147.827
171,50,11,7,2:25.672,145672,145.672
171,50,12,6,1:29.193,89193,89.193
171,50,13,6,1:29.259,89259,89.259
171,50,14,6,1:28.353,88353,88.353
171,50,15,4,1:28.768,88768,88.768
171,50,16,3,1:27.735,87735,87.735
171,50,17,3,1:27.958,87958,87.958
171,50,18,3,1:27.858,87858,87.858
171,50,19,3,1:27.877,87877,87.877
171,50,20,3,1:27.862,87862,87.862
171,50,21,4,1:29.577,89577,89.577
171,50,22,4,1:27.673,87673,87.673
171,50,23,4,1:27.625,87625,87.625
171,50,24,3,1:27.362,87362,87.362
171,50,25,3,1:27.616,87616,87.616
171,50,26,3,1:27.354,87354,87.354
171,50,27,3,1:27.300,87300,87.3
171,50,28,3,1:27.346,87346,87.346
171,50,29,3,1:27.463,87463,87.463
171,50,30,3,1:27.671,87671,87.671
171,50,31,3,1:27.033,87033,87.033
171,50,32,3,1:31.077,91077,91.077
171,50,33,7,1:52.926,112926,112.926
171,50,34,7,1:28.002,88002,88.002
171,50,35,7,1:27.931,87931,87.931
171,50,36,7,1:27.933,87933,87.933
171,50,37,6,1:28.058,88058,88.058
171,50,38,6,1:27.899,87899,87.899
171,50,39,6,1:27.901,87901,87.901
171,50,40,6,1:28.006,88006,88.006
171,50,41,6,1:27.771,87771,87.771
171,50,42,6,1:27.914,87914,87.914
171,50,43,5,1:27.613,87613,87.613
171,50,44,4,1:28.130,88130,88.13
171,50,45,4,1:27.745,87745,87.745
171,50,46,4,1:27.718,87718,87.718
171,50,47,4,1:27.846,87846,87.846
171,50,48,4,1:27.694,87694,87.694
171,50,49,4,1:27.745,87745,87.745
171,50,50,4,1:27.568,87568,87.568
171,50,51,4,1:27.501,87501,87.501
171,50,52,4,1:27.420,87420,87.42
171,50,53,4,1:27.704,87704,87.704
171,48,1,9,1:47.057,107057,107.057
171,48,2,9,2:30.756,150756,150.756
171,48,3,9,2:29.238,149238,149.238
171,48,4,9,2:27.760,147760,147.76
171,48,5,9,2:30.120,150120,150.12
171,48,6,9,2:30.124,150124,150.124
171,48,7,9,2:29.929,149929,149.929
171,48,8,9,2:26.867,146867,146.867
171,48,9,9,2:29.289,149289,149.289
171,48,10,9,2:27.036,147036,147.036
171,48,11,8,2:24.906,144906,144.906
171,48,12,8,1:30.912,90912,90.912
171,48,13,8,1:29.942,89942,89.942
171,48,14,9,1:29.901,89901,89.901
171,48,15,8,1:29.303,89303,89.303
171,48,16,8,1:29.162,89162,89.162
171,48,17,8,1:29.608,89608,89.608
171,48,18,8,1:29.127,89127,89.127
171,48,19,8,1:29.103,89103,89.103
171,48,20,8,1:29.653,89653,89.653
171,48,21,9,1:29.540,89540,89.54
171,48,22,9,1:28.851,88851,88.851
171,48,23,9,1:29.621,89621,89.621
171,48,24,8,1:28.530,88530,88.53
171,48,25,8,1:28.521,88521,88.521
171,48,26,8,1:29.042,89042,89.042
171,48,27,8,1:28.251,88251,88.251
171,48,28,8,1:28.486,88486,88.486
171,48,29,9,1:29.582,89582,89.582
171,48,30,8,1:28.393,88393,88.393
171,48,31,8,1:28.131,88131,88.131
171,48,32,8,1:28.492,88492,88.492
171,48,33,9,1:33.059,93059,93.059
171,48,34,10,1:52.415,112415,112.415
171,48,35,10,1:29.044,89044,89.044
171,48,36,10,1:28.548,88548,88.548
171,48,37,10,1:28.731,88731,88.731
171,48,38,10,1:31.262,91262,91.262
171,48,39,10,1:28.562,88562,88.562
171,48,40,10,1:28.663,88663,88.663
171,48,41,10,1:28.613,88613,88.613
171,48,42,10,1:29.046,89046,89.046
171,48,43,10,1:29.299,89299,89.299
171,48,44,9,1:28.410,88410,88.41
171,48,45,9,1:28.261,88261,88.261
171,48,46,9,1:28.436,88436,88.436
171,48,47,9,1:28.828,88828,88.828
171,48,48,9,1:28.164,88164,88.164
171,48,49,9,1:28.237,88237,88.237
171,48,50,9,1:28.417,88417,88.417
171,48,51,9,1:28.654,88654,88.654
171,48,52,9,1:28.914,88914,88.914
171,60,1,11,1:48.537,108537,108.537
171,60,2,11,2:31.510,151510,151.51
171,60,3,11,2:29.554,149554,149.554
171,60,4,11,2:26.766,146766,146.766
171,60,5,11,2:30.362,150362,150.362
171,60,6,11,2:30.060,150060,150.06
171,60,7,11,2:29.768,149768,149.768
171,60,8,11,2:27.048,147048,147.048
171,60,9,11,2:29.675,149675,149.675
171,60,10,11,2:26.100,146100,146.1
171,60,11,10,2:25.866,145866,145.866
171,60,12,11,1:31.838,91838,91.838
171,60,13,11,1:29.516,89516,89.516
171,60,14,11,1:29.503,89503,89.503
171,60,15,10,1:29.527,89527,89.527
171,60,16,9,1:29.981,89981,89.981
171,60,17,10,1:29.729,89729,89.729
171,60,18,10,1:28.952,88952,88.952
171,60,19,10,1:28.827,88827,88.827
171,60,20,10,1:28.815,88815,88.815
171,60,21,10,1:28.495,88495,88.495
171,60,22,10,1:28.677,88677,88.677
171,60,23,10,1:29.336,89336,89.336
171,60,24,9,1:28.468,88468,88.468
171,60,25,9,1:28.796,88796,88.796
171,60,26,9,1:28.862,88862,88.862
171,60,27,9,1:28.650,88650,88.65
171,60,28,10,1:29.052,89052,89.052
171,60,29,11,1:32.858,92858,92.858
171,60,30,11,1:55.055,115055,115.055
171,60,31,11,1:29.732,89732,89.732
171,60,32,11,1:30.292,90292,90.292
171,60,33,11,1:30.336,90336,90.336
171,60,34,11,1:30.028,90028,90.028
171,60,35,11,1:29.066,89066,89.066
171,60,36,11,1:29.415,89415,89.415
171,60,37,11,1:30.017,90017,90.017
171,60,38,11,1:29.089,89089,89.089
171,60,39,11,1:29.865,89865,89.865
171,60,40,11,1:28.965,88965,88.965
171,60,41,11,1:29.460,89460,89.46
171,60,42,11,1:29.860,89860,89.86
171,60,43,11,1:28.916,88916,88.916
171,60,44,10,1:29.272,89272,89.272
171,60,45,10,1:28.754,88754,88.754
171,60,46,10,1:29.117,89117,89.117
171,60,47,10,1:28.828,88828,88.828
171,60,48,10,1:28.696,88696,88.696
171,60,49,10,1:28.299,88299,88.299
171,60,50,10,1:28.328,88328,88.328
171,60,51,10,1:30.277,90277,90.277
171,60,52,10,1:28.850,88850,88.85
171,35,1,3,1:41.496,101496,101.496
171,35,2,3,2:31.099,151099,151.099
171,35,3,3,2:29.335,149335,149.335
171,35,4,3,2:28.066,148066,148.066
171,35,5,3,2:29.858,149858,149.858
171,35,6,3,2:30.788,150788,150.788
171,35,7,3,2:29.156,149156,149.156
171,35,8,3,2:27.446,147446,147.446
171,35,9,3,2:28.476,148476,148.476
171,35,10,3,2:27.986,147986,147.986
171,35,11,3,2:26.171,146171,146.171
171,35,12,3,1:29.715,89715,89.715
171,35,13,3,1:28.444,88444,88.444
171,35,14,3,1:28.038,88038,88.038
171,41,1,13,2:12.716,132716,132.716
171,41,2,13,2:08.691,128691,128.691
171,41,3,13,2:29.483,149483,149.483
171,41,4,13,2:26.626,146626,146.626
171,41,5,13,2:30.728,150728,150.728
171,41,6,13,2:29.525,149525,149.525
171,41,7,14,2:30.636,150636,150.636
171,41,8,13,2:27.119,147119,147.119
171,41,9,13,2:29.534,149534,149.534
171,41,10,13,2:26.448,146448,146.448
171,41,11,12,2:24.496,144496,144.496
171,41,12,10,1:29.163,89163,89.163
171,41,13,9,1:28.844,88844,88.844
171,41,14,7,1:28.006,88006,88.006
171,41,15,6,1:27.367,87367,87.367
171,41,16,4,1:27.773,87773,87.773
171,41,17,4,1:27.233,87233,87.233
171,41,18,4,1:27.570,87570,87.57
171,41,19,4,1:27.910,87910,87.91
171,41,20,4,1:27.716,87716,87.716
171,41,21,3,1:27.699,87699,87.699
171,41,22,3,1:26.433,86433,86.433
171,41,23,3,1:29.883,89883,89.883
171,41,24,11,1:49.246,109246,109.246
171,41,25,11,1:27.132,87132,87.132
171,41,26,11,1:27.668,87668,87.668
171,41,27,10,1:27.812,87812,87.812
171,41,28,9,1:27.441,87441,87.441
171,41,29,8,1:27.912,87912,87.912
171,41,30,7,1:27.135,87135,87.135
171,41,31,7,1:27.043,87043,87.043
171,41,32,7,1:27.424,87424,87.424
171,41,33,6,1:27.625,87625,87.625
171,41,34,6,1:27.941,87941,87.941
171,41,35,6,1:27.564,87564,87.564
171,41,36,6,1:31.629,91629,91.629
171,41,37,8,1:48.579,108579,108.579
171,41,38,7,1:27.351,87351,87.351
171,41,39,7,1:27.168,87168,87.168
171,41,40,7,1:27.189,87189,87.189
171,41,41,7,1:27.116,87116,87.116
171,41,42,7,1:27.058,87058,87.058
171,41,43,7,1:27.371,87371,87.371
171,41,44,6,1:27.243,87243,87.243
171,41,45,6,1:27.367,87367,87.367
171,41,46,6,1:30.040,90040,90.04
171,41,47,6,1:27.222,87222,87.222
171,41,48,6,1:26.982,86982,86.982
171,41,49,6,1:27.018,87018,87.018
171,41,50,6,1:26.722,86722,86.722
171,41,51,6,1:26.833,86833,86.833
171,41,52,6,1:27.268,87268,87.268
171,41,53,6,1:27.233,87233,87.233
155,30,1,3,1:31.712,91712,91.712
155,30,2,3,1:27.082,87082,87.082
155,30,3,3,1:26.535,86535,86.535
155,30,4,3,1:26.588,86588,86.588
155,30,5,3,1:26.638,86638,86.638
155,30,6,3,1:26.649,86649,86.649
155,30,7,3,1:26.522,86522,86.522
155,30,8,3,1:25.942,85942,85.942
155,30,9,3,1:27.116,87116,87.116
155,30,10,3,1:26.936,86936,86.936
155,30,11,3,1:26.855,86855,86.855
155,30,12,3,1:27.244,87244,87.244
155,30,13,3,1:27.177,87177,87.177
155,30,14,3,1:27.383,87383,87.383
155,30,15,3,1:26.466,86466,86.466
155,30,16,3,1:27.692,87692,87.692
155,30,17,3,1:26.413,86413,86.413
155,30,18,3,1:29.447,89447,89.447
155,30,19,4,1:50.881,110881,110.881
155,30,20,4,1:27.074,87074,87.074
155,30,21,4,1:26.272,86272,86.272
155,30,22,4,1:26.678,86678,86.678
155,30,23,4,1:26.178,86178,86.178
155,30,24,4,1:26.185,86185,86.185
155,30,25,4,1:26.133,86133,86.133
155,30,26,4,1:26.158,86158,86.158
155,30,27,4,1:26.797,86797,86.797
155,30,28,4,1:28.268,88268,88.268
155,30,29,4,1:27.013,87013,87.013
155,30,30,4,1:27.103,87103,87.103
155,30,31,4,1:26.923,86923,86.923
155,30,32,4,1:26.602,86602,86.602
155,30,33,4,1:26.522,86522,86.522
155,30,34,4,1:26.528,86528,86.528
155,30,35,4,1:26.535,86535,86.535
155,30,36,3,1:26.779,86779,86.779
155,30,37,3,1:26.449,86449,86.449
